Date,Tweet
22-11-22 23:28,"b'@rebmeva @LePolemiqueCmoi @305slie Something a lot of people forget. Can\'t pay the cartel? Welcome to having a prostitute for a daughter or your wife selling her body.\nTry to dodge the cartel, find death.\n&amp; he said, ""that Mexico is SENDING"" - we see reports of Mexican jails being emptied.'"
22-11-22 23:23,b'Seems like we have ourselves a Mexican standoff in Pakistan. PDM clearly no longer the mouthpiece of establishment.Establishment doing establishment things.Little do they know that the people of Pakistan will break the shackles on #November26! Haqeeqi Azadi!\n#\xd8\xa7\xd9\x86\xd9\x82\xd9\x84\xd8\xa7\xd8\xa8_\xd8\xb9\xd9\x85\xd8\xb1\xd8\xa7\xd9\x86_\xda\xa9\xdb\x92_\xd8\xb3\xd9\x86\xda\xaf'
22-11-22 23:22,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
22-11-22 23:20,b'i love my mexican people but somos un pinche desmadre dondesea que nos invitan \xf0\x9f\x92\x80'
22-11-22 23:19,"b""@soulaanqueen @NahimNahmir I have 7 Mexican families that live on both sides of me and across the street. Yes that's only 3 houses. I now have 10 stray dogs and 15 stray chickens and roosters running around. The yt people moved out!! This shit is serious"""
22-11-22 23:15,"b'@chrrrysoda A minority threatening to ""slur it up"" against another minority group is crazy and WEIRD. So glad my people didn\'t react to this dumb shit, esp considering this lady isn\'t even Mexican.'"
22-11-22 23:15,b'@ThatBeccaPerson Detroit is an awesome city. Always has been. People who hate on it are same ones that wont go w/ friends to the good mexican restraunt b/c they dont like the neighborhood its in.'
22-11-22 23:14,b'Crying at the Mexican and Saudi Arabia people in Qatar. They have been turnt tf up \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
22-11-22 23:14,b'@RepAdrianSmith @USRepMikeFlood And what\xe2\x80\x99s your plan? \nPhoto op on the Mexican border?\nBelittling marginalized people?\nComplain about a public health official?\n#GOPLiesAboutEverything \n#GOPClownShow \n#GOPHypocrisy'
22-11-22 23:14,"b'Watched all of the world cup matches in Qatar and so far I can say that latin people are absolutely the best so polite and so supportive and respectful, especially the Mexican fans \xf0\x9f\xab\xb6'"
22-11-22 23:14,b'@GregAbbott_TX Yet you attack people of Mexican culture. #Hipocrite'
22-11-22 23:12,"b'@starkicus @ylesine34440870 @mugger124 @aSinister @RosarioMacri7 @Moderna5G_666 @shicks_sam @shmignastoboto1 @Narvuntien @Veritatem2021 @variegated2 @cmcateer3 @automatrix66_KC @AntifaRaising @organicdot @wlbeeton @rln_nelson @Glonvec_PR @robhon_ @pauladamsalber1 @ChrisBBacon3 @priscian @MikeDel21893959 @0Sundance @CarrudoDon @Matt_Clough @ponycar06 @Kenneth72712993 @MedBennett @BubbasRanch @jimdtweet @Jagster20548365 @WayneAllanH @NewNormality20 @Michael_D_Crow @Grimasaur @freddie07068768 @njbtweet @aaa21usa @RandolphDoGood1 @josephenicholas @CrispyCX @RealMikeDelta1 @SumErgoMonstro @BradSchrag @SZOMB @GlennCarr6 @NoelTurner194 @keithamccluskey @Skrued1 Oh yeah, people are always migrating to capitalist Mexico and the small government, free market paradises of Haiti and Somalia \xf0\x9f\x98\x82 \n\nhttps://t.co/l1cRIAcC5x'"
22-11-22 23:10,"b""@YYYs @CoronaCapital As a YYY's fever fan I apologize for the lousy people who didn't show the real energy that mexican people used to give, anyways, we love you too guys!"""
22-11-22 23:10,"b""Of people's,who they decieved  people and manipulate the law for their own evil https://t.co/1Hken9l2i1 the 2nd article of the UN Law:Is against the law if a country is invaded by a foreign goverment as well the Mexican law.AMLO is boasting about they are the majorty etc."""
22-11-22 23:07,b'Mexican and middle eastern people \nWe both love guns alv \xf0\x9f\x98\x82 https://t.co/oBdf63O9x7'
22-11-22 23:06,b'I absolutely take offense to people calling me mexican'
22-11-22 23:06,b'It\xe2\x80\x99s so interesting watching people react when they get mistaken for being Mexican they\xe2\x80\x99ll be like \xe2\x80\x9coh I\xe2\x80\x99m not one of those poor alcoholic border hopping and paper avoiding brown twinkletons YUCK white people rule! \xf0\x9f\x98\x9d\xf0\x9f\x99\x88\xe2\x80\x9d'
22-11-22 23:05,"b'Amazing experience to be able to give to this beautiful family! Go support Cocolito\xe2\x80\x99s Mexican in Pleasant Grove, UT! Great food, better people. https://t.co/57NhdA9UHo'"
22-11-22 23:04,"b""@POTUS What about our Mexican Cartel run border we have now that you're in office?! Fentanyl, human trafficking, overwhelming illegals that isn't sustainable, unvetted &amp; unvaccinated people coming over in the 2 years you've been in office approx. 6.5 million in two years!!"""
22-11-22 23:04,b'@MikeBaggz @BurnEr92976227 @MonicaRambeauYo That\xe2\x80\x99s interesting because I match with some people who I share indigenous Mexican DNA with. My people are from the Louisiana/Texas area. No matches from https://t.co/hVnkDbsbW0 although it says I have considerable dna from there.\xf0\x9f\xa4\x94'
22-11-22 23:00,b'Im getting so emotional watching all the Mexican people representing in Qatar and having a blast \nI love my culture \nWish I was there \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'
22-11-22 22:59,b'My whole life people told me being Mexican is awful \xe2\x80\xa6..because of the public schools I was in \xe2\x80\xa6..where I was a minority\xe2\x80\xa6..you know being Mexican is not that bad'
22-11-22 22:53,"b'@GregAbbott_TX So you enjoy Mexican food just not people from Mexico in your state? Got it. Why do they vote for you? Seriously, America.'"
22-11-22 22:51,b'@hammyham121 @RebellionLuke @gatekeyper_co @ekehffs @DailyLoud It doesn\xe2\x80\x99t need to be. White people the only ones shooting up schools in a mass murder spree. I think the last person to do that in Uvalde was a Mexican'
22-11-22 22:46,"b'Pitiful, ungrateful, uncultured group that love everything about other cultures EXCEPT the people. \n\nHow are you IN MEXICO hating on MEXICAN people while eating THEIR food????'"
22-11-22 22:43,"b'People are on this cruise being racist about Mexican people\xe2\x80\xa6 in Mexico. And when I talk about it in this cruise\xe2\x80\x99s FB group, the suggestion I get is \xe2\x80\x9cdon\xe2\x80\x99t have rabbit ears, ignore it.\xe2\x80\x9d\n\nAmericans are embarrassing.'"
22-11-22 22:42,"b'@TiborPNagyJr Native Americans, African Americans &amp; Mexican communities split between federalists and independence advocates.\nBut everyone should be willing to support a demand for an internationally supervised referendum on the ground to let the people decide their future - not the diaspora.'"
22-11-22 22:42,"b""@donwinslow America Rules, Reign, Against White-Nationalists again. They cannot win, They are fighting a losing MAGA Trumpian RepubliCON Battle... America can't be STOLEN AGAIN! Not from Native Americans or African Americans, Or Mexican Americans, Or We The People. The Diasporic Democracy."""
22-11-22 22:40,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
22-11-22 22:39,b'@redbullracing @SChecoPerez We only should skip the Mexican checo supports and ban them on every circuit with big fines of 2k per person until they return to decent manners ...or Max will find a new team made. Also a message to @elonmusk to ensure all crap people are from twitter removed'
22-11-22 22:39,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
22-11-22 22:35,"b'@trinibratzdoll @ii7mIk @eljav1e @Nate_uptheblues @Pesozz @Judah_macc @notblissed Light skin Mexicans maybe, not white though. The whitest dude I can think of, is Patricio O\xe2\x80\x99Ward a Mexican racer that\xe2\x80\x99s white as hell, because he\xe2\x80\x99s got very close ties to irish people, (as you can tell because of his name) besides that? If you walk through the streets of\xe2\x80\xa6'"
22-11-22 22:31,"b'Why do people insist on defining us according to the standards of those who attempted to exterminate us? No one whose ancestors were outside of the US in the early twentieth century is a ""member"" of a recognized tribe, but it has been demonstrated her Mexican ancestors are Yaqui. https://t.co/UB4ppFcg5P'"
22-11-22 22:30,"b""@77yarrow77 @USAproudd @DRichDUDE @azbobbymac I bet! In my travel experience, people in poorer countries are definitely happier on average than Americans. If basic needs are met, turns out debt and social media culture doesn't help people find happiness! I bet the average Mexican is happier than the average American"""
22-11-22 22:29,"b'""Dick, dicker fettest geld"", sugared and corporate, as the old ex Mexican Coca Cola ceo, president of the republic got 73% of its people diabetic by keeping water more expensive than limonade, and it was so easy to demask #Op1npo #ArteTv #beau https://t.co/CMkvre15hb'"
22-11-22 22:27,b'@Josh_Dyno @USAproudd @DRichDUDE @azbobbymac Don\xe2\x80\x99t worry my wife\xe2\x80\x99s Mexican from the middle there\xe2\x80\x99s a lot of poor people but there a lot happier then most'
22-11-22 22:24,b'@grantcohn Rumor has it they are considered  a \xe2\x80\x9cbando\xe2\x80\x9d not traditional Mariachis and this particular bando plays at Cartel events which goes against the values of the Mexican people.'
22-11-22 22:23,"b'@NBCNews Still nothing - what have investigators found that they don\xe2\x80\x99t want us to know? \n\nFBI in - was it gang related?  Perhaps a certain, infamous Mexican gang ?\n\nSkinned dog, four people killed in a home invasion with knives - has the markings of a certain gang from Mexico all over it'"
22-11-22 22:19,"b'@cnnbrk IF YOU CAN\xe2\x80\x99T DO THE TIME DON\xe2\x80\x99T DO THE CRIME\xe2\x80\xa6\xe2\x80\xa6 guess what wouldn\xe2\x80\x99t have happened to him or any other black, white, Asian, Mexican had he/they not been incarcerated\xe2\x80\xa6..sh!&amp;&amp;y cops suck, people who break the law suck more\xe2\x80\xa6'"
22-11-22 22:17,"b""It's funny listening to white people order in a Mexican restaurant when they just order the burritos and tacos with only beef cheese and beans come on bro get the works on that shit"""
22-11-22 22:15,"b'Dawg Mexican people are so fuckin funny, they are ACTING UP in Qatar'"
22-11-22 22:14,"b""Are you people sure this Mexican goalkeeper(G Ochoa) isn't from benue state"""
22-11-22 22:14,b'@EverythingLoso Wakanda wasn\xe2\x80\x99t easily accessible remember. T\xe2\x80\x99challa had to purposefully bring people to Wakanda. Thor showed up via storm breaker. Somehow the Mexican snuck in'
22-11-22 22:10,b'I dislike when people claim they are Mexican or Latino but can\xe2\x80\x99t even speak Spanish\xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6.'
22-11-22 22:08,b'@StiflersMom45 His lost your gain. So you don\xe2\x80\x99t like tacos. Doesn\xe2\x80\x99t bother me. My god there is more to Mexican food then \xe2\x80\x9ctacos\xe2\x80\x9d but alas some people it\xe2\x80\x99s tacos or nothing. Good lord. Some people can\xe2\x80\x99t be happy with their miserable lives.'
22-11-22 22:07,b'Here\xe2\x80\x99s another video of Mexican kids getting excited about a penalty being saved. This builds culture and brings people together. \n\nIt\xe2\x80\x99s holiday time: teachers in America - put your kids in front of a TV and watch a #USMNT game. Do math after. \nhttps://t.co/xfyZMJMMmn'
22-11-22 22:06,b'It\xe2\x80\x99s crazy how people are attacking white people for privilege \nBut every new generation is getting whiter and whiter \nLightskin babies everywhere \nMexican babies named skyler https://t.co/nQucJlpvfQ'
22-11-22 22:04,"b""@Brwngod It's true. My Mexican parents would call darker skinned Mexicans/brown people tlacuaches."""
22-11-22 21:59,b'@chrrrysoda She ain\xe2\x80\x99t even Mexican idk how my people are in it \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
22-11-22 21:51,"b""The more fit I become the more people assume I'm not Mexican \xf0\x9f\x98\x82\n\nAt this point I've gotten Colombian, Spanish, Arab. And that one sacrilegious time someone guessed Californian...\n\nAs a Texan, I almost made them yee their last haw for that one"""
22-11-22 21:51,b'Lady orders from wrong location of a chain Mexican restaurant. Gets mad at the workers and says it\xe2\x80\x99s worse that they don\xe2\x80\x99t speak English. Ma\xe2\x80\x99am\xe2\x80\xa6 are you kidding me? You\xe2\x80\x99re ordering MEXICAN food and mad they don\xe2\x80\x99t speak ENGLISH?! Tf is wrong with people'
22-11-22 21:50,"b'@PhilJohnson32tl @monomooniie @bergenskbikkje @Sigma_Drac @davenewworld_2 When you go to a place like this they tell you the rules. And by the way seems like she is Mexican, stop being paranoid and thinking all has to be about the us, Mexicans respect and treat well people from all the countries.'"
22-11-22 21:48,b'Seeing my Mexican people go all out at the World Cup makes me want to cry I LOVE USSS \xf0\x9f\x98\xad'
22-11-22 21:43,"b'Y\xe2\x80\x99all my kids really get to say I got Black , white and Mexican grandparents. One of each \xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f\n\nSo thankful for my people.'"
22-11-22 21:42,"b'@ghelt Can you please list things that prevent black people from voting? I ask genuinely.\n\nI am Mexican, from one of the poorest counties in all of America, and I have never had an issue voting. \n\nPlease tell me one instance of how blacks are suppressed.\n\nI look forward to your answer.'"
22-11-22 21:41,b'People be getting TexMex and Mexican food confused. Baby those are 2 different tastes.'
22-11-22 21:40,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
