Date,Tweet
24-11-22 18:49,"b'Mexican people are just not funny.. like this is a recycled tweet, your recycling a tweet that made nobody laugh in the first place? https://t.co/qa15EYpoP2'"
24-11-22 18:47,"b'@OmarRiverosays @OccupyDemocrats I\'m Mexican born, US veteran-citizen and a Trump supporter since 2020. Try loving this country and it\'s people, instead of hating it!\n\n""Ignorance and obscurantism have never produced anything other than flocks of slaves for tyranny."" \n\nEmiliano Zapata'"
24-11-22 18:43,b'whitexicans celebrating thanksgiving like: we as mexican people do not celebrate today. https://t.co/gno9073AFe'
24-11-22 18:43,b'@CoffindafferFBI The people filming should be held accountable too and honestly all of them that didn\xe2\x80\x99t get her help. I would want American Justice for her but honestly maybe Mexican justice would be better \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'
24-11-22 18:42,b'I love my friends that are excited to eat/experience my family\xe2\x80\x99s traditions bc I hold being mexican and specifically yucateca so dear and close to my heart so when people make it apparent they don\xe2\x80\x99t give a fuck it makes me never want to share that piece of me with them again.'
24-11-22 18:38,b'@DiscussingFilm I thought this movie was pronounced Enchanto like Enchanted until I realized it was a Mexican word and people told me it was pronounced Encanto.'
24-11-22 18:29,"b'Why people is always surprise of those liquors above 40% alcohol? In my house every bottle is over 40%, is this a Mexican thing?'"
24-11-22 18:28,b'My people don\xe2\x80\x99t fw me name one Mexican that love me'
24-11-22 18:24,"b'every country in Latin America has its own people and its own culture. we don\'t even all speak spanish as some of you seem to ignorantly believe. my mother language is portuguese, the people in haiti speak their own language, and so on. calling all Latinx people ""mexican""+'"
24-11-22 18:22,"b'@CannaWorld4 And cannabis painted as ""exotic"": mysterious, attractive and dangerous. \n\nStory moves seamlessly from jazz (yes\xf0\x9f\x98\x85) to Mexican laborers, to ""Oriental wiggles in every object"" to  a sultan\'s harem rendezvous.  \n\nAll bad things come from blacks (jazz), Mexicans and \'oriental people\''"
24-11-22 18:12,b'@Idk22507054 Not these Mexican people saying nigga thought shi was cute'
24-11-22 18:11,b'@moth_pirate @SnorkytheOrca because the Mexican government is weak and Mexican catholics also by extension but back in the day the Mexican people saw all protestants as Mierda on the same level as the jews'
24-11-22 18:09,b'I am thankful for my Mexican peeps. Playa del Carmen is my home and knowing such wonderful loving people makes it my home.  12/13'
24-11-22 18:07,b'@Vlmasters0 if they\xe2\x80\x99re born in mexico they are mexican was she born in mexico? does she have citizenship from mexico? Are her parents mexican? all those things make people mexican so pls just shhhh y\xe2\x80\x99all sound ignorant'
24-11-22 18:02,b'@GloriousStrizer People were just mad because the Chandelure line was peak objectmon.'
24-11-22 17:59,"b""I know you're Mexican, but I still feel like asking. Is it possible to celebrate Thanksgiving without Indigenous erasure? (...) \xe2\x80\x94 it a complicated subject matter tbh, people may not let go of that easily. To me there's erasure when they're not included or even asked\n\n#AskOwlStuff"""
24-11-22 17:57,"b'@elonmusk People promoting hate crime against Mexican president is nothing for twitter???\nIf that is the new politics is bad, treating to do a ""magnicidio"" should not be taken easy and should not be a person doing it allowed.'"
24-11-22 17:54,b'at the airport in salt lake city and people kept staring for one of the following reasons: \n1) i am wearing a mask\n2) i am mexican \n3) i am hot'
24-11-22 17:53,"b'@JennaReger5 @clarkthejedi @AngelaBelcamino Really? because almost every conservative I\xe2\x80\x99ve ever talked to says offhanded racist remarks about literally every group of POC. Including my own mother, who is ultra conservative and says \xe2\x80\x9cit\xe2\x80\x99s okay to be racist to people\xe2\x80\x99s faces as long as they Mexican.\xe2\x80\x9d Very interesting.'"
24-11-22 17:49,b'@gayprezoh i hate that gif now 5 mexican people are in front of you'
24-11-22 17:40,"b'Came back in to say this. Coming from me, A MEXICAN, it is very disrespectful and rude AND RACIST for people to refer to everyone from Latin America as \xe2\x80\x9cMexicans\xe2\x80\x9d. Do not disregard everyone else by putting them all into one single category. Panamanian, Cuban, Dominican,'"
24-11-22 17:32,b'@TommyResists People here put green chile on everything too. But have you had New Mexican red chile??'
24-11-22 17:31,b'British people          Mexican people \n\n                           \xf0\x9f\xa4\x9d\n     eating beans for breakfast https://t.co/l7H3XhSBDG'
24-11-22 17:27,b'@elonmusk The only people who should be reproduced indeed MUSK be ( SARCASM OF MUST BE)  THE ONES WHO SHOW INTELLIGENCE SINCE KIDS OR THE WORLD WILL BE FULL OF BRAYANS ( MEXICAN MEME)'
24-11-22 17:25,"b'@SimuLiu In Tarantino movies most of the h\xc3\xa9roes are black people, racism its racism is highly criticized, there you can see asians, black, mexican people... the Golden Age Tarantino its talking about its in te US and of course it was ""withe""... Suo Tempore'"
24-11-22 17:21,"b""Cuz ma boy you aint no African American you're a Mothufucking White Mexican my boy I fucking hate black people dawg wish they all die"""
24-11-22 17:20,b'@roadto2022 @Laeeb2022 I\xe2\x80\x99m Mexican &amp; this is really special for me &amp; us since the World Cup brings us together &amp; this is a sign of hope football really makes us good people thx you La\xe2\x80\x99Eeb thx you Qatar 2022 now is all &amp; saludos desde \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd!!! https://t.co/ep7YMbzmCU'
24-11-22 17:16,b'then I start speaking spanish and people wanna ask if i\xe2\x80\x99m mexican I hate it here ahahah'
24-11-22 17:06,b'Ruh Roh!\n\nBlack people murdering other people is actually a crime in Mexico.\n\nWho knew?\n\nJustice for Shanquella.\n\nProsecutors issue warrant for suspect in murder of Shanquella Robinson https://t.co/V5JiSl6NnS via @MailOnline'
24-11-22 17:03,b'@WIZARD_CANTU I\xe2\x80\x99d take Mexican over some of this bland ass food people post'
24-11-22 16:57,"b'@slucy @alopex_ii There are more American-born people of Mexican descent in both the Houston and Dallas areas than the Chicago area, but not by a ton (+100K or +200K each basically - big numbers but percentage difference wise not massive)'"
24-11-22 16:56,"b'Seriously! People in the U.S.A. need to watch this!\n\nIf video like this came out for any other demographic (e.g. African American/Black, Mexican, Muslim, any) screaming their manifesto ""rules"" - YOU CAN BE SURE of one thing...\n\nThey would be raided and likely killed.\n#Christians https://t.co/nF1eopeBMm'"
24-11-22 16:53,b'@JudgementCut2k @YoungBlight @stone_toss As a Mexican I can say for the people of Puebla that we disown Luz from our culture'
24-11-22 16:48,b'I love to see us Mexicans sharing our culture to the people in Qatar it brings me so much happiness and I\xe2\x80\x99m super proud to be Mexican \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbc\xf0\x9f\x92\x9a\xf0\x9f\xa4\x8d\xe2\x9d\xa4\xef\xb8\x8f #WorldcupQatar2022 #mex #FIFAWorldCup'
24-11-22 16:47,"b'@TheKempire I read, on social media, that the FBI has turned over all of the six people involved, to Mexican authorities. Any validity in that?'"
24-11-22 16:37,"b'@FranksAlienBaby @karugism @taliahsbigballs @ShrtlessWhitson @pinballwhizkid The two people who claimed this occurred were 2 white men... The Indigenous (or merely Mexican, as her sisters claim) was only told it occurred, and in all likelihood, he was probably just visibly upset. Highly doubtful the 65 year old man needed to be restrained by 6 guys.'"
24-11-22 16:37,"b""@KSI Bro, you fought the worst boxer I have ever seen. I have never once before been watching a fight and hoping the opponent doesn't get hit.  He was so bad and so weak people were flinching for him. He looked like the Mexican Mcluvin. https://t.co/Zwa6i1oJ8U"""
24-11-22 16:36,b'@mariolopezviva mario lopez trending now because people are posting his old maga garbage tweets. a mexican for trump is like a jew supporting hitler.makes no sense.'
24-11-22 16:36,"b'@johncardillo The news growing up all the criminals were black and Mexican, white peoples mostly said nothing while blacks people complained now it\xe2\x80\x99s white peoples being shown like criminals and they complain like bitches'"
24-11-22 16:35,"b'@dyllyp This is tradition in my Mexican family, it\xe2\x80\x99s how you build tough people \xf0\x9f\x98\x82'"
24-11-22 16:35,b'@overtime My Mexican people are going to always find a way to make it work lol \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
24-11-22 16:35,b'Them people going to Mexican jail.. God bless'
24-11-22 16:34,b'@McentireDarren @TerryHeitman3 @DineshDSouza Really? REALLY? There is an occasional attack by a deranged person 1-2 times a year. Black people &amp; Mexican/Central Americans combined are 62% of murders or more.\nWe are under attack culturally &amp; economically. We get that. You want to be dishonest about it. Go for it.'
24-11-22 16:34,"b'Is MCR aware of how passionate their Mexican fans were last friday? Like fr, there was nearly 90,000 people there and it was PURE MADNESS. #MCRMEXICO'"
24-11-22 16:32,"b'@PheLibertatis @AdamCrigler @Timcast Can\'t people buy the same beans at the Mexican grocery and toast them in their own ovens?  Isn\'t that all a ""coffee house"" does anyway?'"
24-11-22 16:30,"b'My favorite Thanksgiving story growing up in a very Mexican-American family is one year, my aunt Diana brought my Uncle Tim, who is Irish, over and my cousin Dorothy said ""Tim, what do white people eat on Thanksgiving?""'"
24-11-22 16:30,"b'@Life_Coach_J @aaron_clarey Aaron\'s post about people playing videos on ""FULL VOLUME"" gave me a bad flashback to about a year ago when I was trying to enjoy a dinner at a Mexican restaurant with my mother, and all I could hear was that wretched song being played for some mom\'s kid the next table over!'"
24-11-22 16:24,"b'@callmekitto @BasedFrontal All of your examples are people that look like George Floyd, Mexican, or Muslim. Those killings happened because of their socioeconomic factors, not because of being a conservative. Your bigotry is showing.'"
24-11-22 16:23,b'The way Mexican companies characterise Asian people is wild lmfao https://t.co/PZYtCqnaXU'
24-11-22 16:12,b'@ryan_forbes7 @USMNT The people voting in are MLS supporters aka fucks that are okay with mediocrity or Mexican/Brits.'
24-11-22 16:12,"b'There\xe2\x80\x99s two Mexican fans wearing thobes walking around Qatar and ordering people around, here\xe2\x80\x99s them telling Argentina fans to get their feet down a street stub? \xf0\x9f\x98\xad https://t.co/KjPJUU7k4R'"
24-11-22 16:05,"b'@alopex_ii My guess is Mexican immigration started earlier there, so there are more Hispanic people but more of them are American-born.'"
24-11-22 16:04,b'@tiphanieyanique I know people are recommending Mexican Gothic but I thought La Hacienda was a very similar book but a much better story. Either way give them a read! I\xe2\x80\x99ll also mention The Inheritance of Orqu\xc3\xaddea Divina!'
24-11-22 15:57,b'@covfefe_cobra @kennysm91297483 @gregizzo1 @adifferentbrian @johncardillo Yes. In Mexican/Hispanic ethnicity and race white. Its amazing how many people don\xe2\x80\x99t get this.'
24-11-22 15:53,b'@Serchenko9 @razakslazy1 @crspy71 @ESPNFC Whatever man anyways in the west thousands of people accepting Islam yearly in fact in this World Cup one Brazilian family and one Mexican accepted Islam so now die with your rage'
24-11-22 15:52,b'@GadzhiIman thank you dude thank you. Because of you in just 3 days I made 97 impact full videos for@the Mexican people and I help 3 to change.  This is just the beginning\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb https://t.co/bxvCMqTAc0'
24-11-22 15:41,b'Bro why are Mexican restaurants closed on thanksgiving i thought the genocide of indigenous people were celebrated by Americans only \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
24-11-22 15:41,"b'@Havoc_Six The racist is an American from Cali, whose last name is Mineda, which is not Smith, and I am going with Mexican, like the people he slurred in this video.'"
24-11-22 15:34,b'@stuholden stumbled onto  it last night. Word of advice for non-Spanish speaking people: It\xe2\x80\x99s hard to multi-task while watching because you\xe2\x80\x99ll miss the subtitles when the Mexican fans/players are telling their stories.'
24-11-22 15:34,b'@dreamsecretclub what do you think mexican people smell like'
24-11-22 15:33,b'@DevinBr03759837 @gonexsean @DylanAiPs @notblissed Not black people speaking on what the Mexican should do (not use the word )\xf0\x9f\x98\x82'
24-11-22 15:31,"b'@bossGus2 @THEEMZBLUE @DailyLoud Exactly why so much hate for us Mexicans? It\xe2\x80\x99s weird POC will attack Mexicans for no reason\xe2\x80\xa6 If you are born in Mexico, you are automatically mexican and we don\xe2\x80\x99t radicalize people like in USA\xe2\x80\xa6'"
24-11-22 15:29,b'@elonmusk I just try so hard to find my Mexican friends and can\xe2\x80\x99t . Every account I lost a lot of people .'
